"PurchaseOrderID","PurchaseOrderDetailID","DueDate","OrderQty","ProductID","UnitPrice","LineTotal","ReceivedQty","RejectedQty","StockedQty","ModifiedDate"
"3844","8460","8/8/2014 12:00:00 AM","550","930","42.5145","23382.9750","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3844","8461","8/8/2014 12:00:00 AM","550","921","5.5860","3072.3000","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3845","8462","8/8/2014 12:00:00 AM","60","952","15.7395","944.3700","60.00","0.00","60.00","8/1/2014 12:00:00 AM"
"3846","8463","8/8/2014 12:00:00 AM","550","933","43.4595","23902.7250","468.00","0.00","468.00","8/1/2014 12:00:00 AM"
"3846","8464","8/8/2014 12:00:00 AM","550","934","37.6215","20691.8250","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3846","8465","8/8/2014 12:00:00 AM","550","922","6.5310","3592.0500","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3846","8466","8/8/2014 12:00:00 AM","550","923","6.1845","3401.4750","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3847","8467","8/8/2014 12:00:00 AM","550","317","29.5785","16268.1750","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3847","8468","8/8/2014 12:00:00 AM","550","318","36.0990","19854.4500","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3847","8469","8/8/2014 12:00:00 AM","550","319","48.5835","26720.9250","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3848","8470","8/8/2014 12:00:00 AM","550","928","32.2455","17735.0250","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3848","8471","8/8/2014 12:00:00 AM","550","929","36.5610","20108.5500","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3849","8472","8/8/2014 12:00:00 AM","550","319","46.4205","25531.2750","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3850","8473","8/8/2014 12:00:00 AM","3","370","43.3965","130.1895","3.00","0.00","3.00","8/1/2014 12:00:00 AM"
"3850","8474","8/8/2014 12:00:00 AM","3","371","39.1230","117.3690","3.00","0.00","3.00","8/1/2014 12:00:00 AM"
"3850","8475","8/8/2014 12:00:00 AM","3","372","37.0230","111.0690","3.00","0.00","3.00","8/1/2014 12:00:00 AM"
"3851","8476","8/8/2014 12:00:00 AM","3","2","41.9160","125.7480","3.00","0.00","3.00","8/1/2014 12:00:00 AM"
"3852","8477","8/8/2014 12:00:00 AM","3","1","50.2635","150.7905","3.00","0.00","3.00","8/1/2014 12:00:00 AM"
"3853","8478","8/8/2014 12:00:00 AM","3","361","49.8540","149.5620","3.00","0.00","3.00","8/1/2014 12:00:00 AM"
"3853","8479","8/8/2014 12:00:00 AM","3","362","45.5805","136.7415","3.00","0.00","3.00","8/1/2014 12:00:00 AM"
"3853","8480","8/8/2014 12:00:00 AM","3","363","43.4805","130.4415","3.00","0.00","3.00","8/1/2014 12:00:00 AM"
"3854","8481","8/8/2014 12:00:00 AM","550","530","16.0860","8847.3000","550.00","0.00","550.00","8/1/2014 12:00:00 AM"
"3855","8482","8/8/2014 12:00:00 AM","3","4","57.0255","171.0765","3.00","0.00","3.00","8/1/2014 12:00:00 AM"
"3856","8483","8/8/2014 12:00:00 AM","550","512","37.0860","20397.3000","468.00","0.00","468.00","8/1/2014 12:00:00 AM"
"3857","8484","8/9/2014 12:00:00 AM","550","513","26.5965","14628.0750","550.00","0.00","550.00","8/2/2014 12:00:00 AM"
"3858","8485","8/9/2014 12:00:00 AM","550","317","27.0585","14882.1750","550.00","0.00","550.00","8/2/2014 12:00:00 AM"
"3858","8486","8/9/2014 12:00:00 AM","550","318","33.5790","18468.4500","550.00","0.00","550.00","8/2/2014 12:00:00 AM"
"3858","8487","8/9/2014 12:00:00 AM","550","319","46.0635","25334.9250","550.00","0.00","550.00","8/2/2014 12:00:00 AM"
"3859","8488","8/9/2014 12:00:00 AM","3","417","41.2440","123.7320","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3859","8489","8/9/2014 12:00:00 AM","3","418","36.9705","110.9115","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3859","8490","8/9/2014 12:00:00 AM","3","419","34.8705","104.6115","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3859","8491","8/9/2014 12:00:00 AM","3","420","39.1440","117.4320","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3859","8492","8/9/2014 12:00:00 AM","3","421","47.5755","142.7265","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3860","8493","8/9/2014 12:00:00 AM","3","433","43.3965","130.1895","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3860","8494","8/9/2014 12:00:00 AM","3","434","39.1230","117.3690","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3860","8495","8/9/2014 12:00:00 AM","3","435","37.0230","111.0690","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3861","8496","8/9/2014 12:00:00 AM","60","322","25.4205","1525.2300","60.00","0.00","60.00","8/2/2014 12:00:00 AM"
"3862","8497","8/9/2014 12:00:00 AM","3","443","39.1230","117.3690","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3862","8498","8/9/2014 12:00:00 AM","3","444","37.0230","111.0690","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3863","8499","8/9/2014 12:00:00 AM","550","941","62.9895","34644.2250","550.00","0.00","550.00","8/2/2014 12:00:00 AM"
"3864","8500","8/9/2014 12:00:00 AM","3","320","45.3705","136.1115","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3864","8501","8/9/2014 12:00:00 AM","3","321","40.4880","121.4640","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3865","8502","8/9/2014 12:00:00 AM","3","504","48.7620","146.2860","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3866","8503","8/9/2014 12:00:00 AM","3","497","34.1880","102.5640","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3867","8504","8/9/2014 12:00:00 AM","3","323","50.2635","150.7905","3.00","0.00","3.00","8/2/2014 12:00:00 AM"
"3868","8505","8/9/2014 12:00:00 AM","550","523","10.7310","5902.0500","550.00","0.00","550.00","8/2/2014 12:00:00 AM"
"3868","8506","8/9/2014 12:00:00 AM","550","524","14.1225","7767.3750","550.00","0.00","550.00","8/2/2014 12:00:00 AM"
"3869","8507","8/9/2014 12:00:00 AM","60","495","63.6930","3821.5800","60.00","0.00","60.00","8/2/2014 12:00:00 AM"
"3869","8508","8/9/2014 12:00:00 AM","60","496","48.9090","2934.5400","60.00","0.00","60.00","8/2/2014 12:00:00 AM"
"3870","8509","8/9/2014 12:00:00 AM","550","908","21.0945","11601.9750","550.00","0.00","550.00","8/2/2014 12:00:00 AM"
"3870","8510","8/9/2014 12:00:00 AM","550","909","30.4395","16741.7250","550.00","55.00","495.00","8/2/2014 12:00:00 AM"
"3870","8511","8/9/2014 12:00:00 AM","550","910","40.9395","22516.7250","550.00","0.00","550.00","8/2/2014 12:00:00 AM"
"3871","8512","8/9/2014 12:00:00 AM","60","506","9.1980","551.8800","60.00","0.00","60.00","8/2/2014 12:00:00 AM"
"3872","8513","8/9/2014 12:00:00 AM","550","351","5.7750","3176.2500","550.00","82.00","468.00","8/2/2014 12:00:00 AM"
"3872","8514","8/9/2014 12:00:00 AM","550","352","1.1550","635.2500","550.00","0.00","550.00","8/2/2014 12:00:00 AM"
"3873","8515","8/10/2014 12:00:00 AM","550","507","23.3940","12866.7000","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3873","8516","8/10/2014 12:00:00 AM","550","508","27.6465","15205.5750","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3874","8517","8/10/2014 12:00:00 AM","550","355","1.3650","750.7500","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3874","8518","8/10/2014 12:00:00 AM","550","940","62.9895","34644.2250","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3875","8519","8/10/2014 12:00:00 AM","550","351","6.1950","3407.2500","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3875","8520","8/10/2014 12:00:00 AM","550","352","1.4700","808.5000","523.00","0.00","523.00","8/3/2014 12:00:00 AM"
"3875","8521","8/10/2014 12:00:00 AM","550","679","6.1950","3407.2500","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3876","8522","8/10/2014 12:00:00 AM","550","507","22.1655","12191.0250","468.00","0.00","468.00","8/3/2014 12:00:00 AM"
"3876","8523","8/10/2014 12:00:00 AM","550","508","29.2845","16106.4750","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3877","8524","8/10/2014 12:00:00 AM","3","491","19.9815","59.9445","3.00","0.00","3.00","8/3/2014 12:00:00 AM"
"3878","8525","8/10/2014 12:00:00 AM","3","349","39.1440","117.4320","3.00","0.00","3.00","8/3/2014 12:00:00 AM"
"3879","8526","8/10/2014 12:00:00 AM","550","935","31.4895","17319.2250","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3879","8527","8/10/2014 12:00:00 AM","550","936","48.2895","26559.2250","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3880","8528","8/10/2014 12:00:00 AM","3","386","45.4440","136.3320","3.00","0.00","3.00","8/3/2014 12:00:00 AM"
"3880","8529","8/10/2014 12:00:00 AM","3","387","41.1705","123.5115","3.00","0.00","3.00","8/3/2014 12:00:00 AM"
"3880","8530","8/10/2014 12:00:00 AM","3","388","39.0705","117.2115","3.00","0.00","3.00","8/3/2014 12:00:00 AM"
"3881","8531","8/10/2014 12:00:00 AM","550","483","9.6915","5330.3250","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3881","8532","8/10/2014 12:00:00 AM","550","484","6.8775","3782.6250","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3881","8533","8/10/2014 12:00:00 AM","550","485","7.8015","4290.8250","550.00","27.00","523.00","8/3/2014 12:00:00 AM"
"3881","8534","8/10/2014 12:00:00 AM","550","486","8.7570","4816.3500","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3882","8535","8/10/2014 12:00:00 AM","3","402","47.4705","142.4115","3.00","0.00","3.00","8/3/2014 12:00:00 AM"
"3883","8536","8/10/2014 12:00:00 AM","550","512","34.9755","19236.5250","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3884","8537","8/10/2014 12:00:00 AM","3","403","45.3705","136.1115","3.00","0.00","3.00","8/3/2014 12:00:00 AM"
"3884","8538","8/10/2014 12:00:00 AM","3","404","49.6440","148.9320","3.00","0.00","3.00","8/3/2014 12:00:00 AM"
"3885","8539","8/10/2014 12:00:00 AM","550","525","2.3205","1276.2750","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3886","8540","8/10/2014 12:00:00 AM","550","526","3.6435","2003.9250","468.00","0.00","468.00","8/3/2014 12:00:00 AM"
"3887","8541","8/10/2014 12:00:00 AM","550","908","21.0945","11601.9750","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3887","8542","8/10/2014 12:00:00 AM","550","909","30.4395","16741.7250","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3887","8543","8/10/2014 12:00:00 AM","550","913","40.9395","22516.7250","550.00","0.00","550.00","8/3/2014 12:00:00 AM"
"3888","8544","8/10/2014 12:00:00 AM","60","356","3.6015","216.0900","60.00","0.00","60.00","8/3/2014 12:00:00 AM"
"3888","8545","8/10/2014 12:00:00 AM","60","357","3.9795","238.7700","60.00","0.00","60.00","8/3/2014 12:00:00 AM"
"3889","8546","8/11/2014 12:00:00 AM","550","935","31.4895","17319.2250","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3889","8547","8/11/2014 12:00:00 AM","550","936","48.2895","26559.2250","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3890","8548","8/11/2014 12:00:00 AM","550","524","12.9675","7132.1250","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3891","8549","8/11/2014 12:00:00 AM","550","911","21.0945","11601.9750","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3891","8550","8/11/2014 12:00:00 AM","550","912","30.4395","16741.7250","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3892","8551","8/11/2014 12:00:00 AM","550","910","40.9395","22516.7250","550.00","82.00","468.00","8/4/2014 12:00:00 AM"
"3893","8552","8/11/2014 12:00:00 AM","550","937","62.9895","34644.2250","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3894","8553","8/11/2014 12:00:00 AM","3","463","47.5230","142.5690","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3894","8554","8/11/2014 12:00:00 AM","3","464","45.4230","136.2690","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3895","8555","8/11/2014 12:00:00 AM","3","462","47.6805","143.0415","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3896","8556","8/11/2014 12:00:00 AM","550","510","23.4045","12872.4750","468.00","0.00","468.00","8/4/2014 12:00:00 AM"
"3896","8557","8/11/2014 12:00:00 AM","550","511","27.8670","15326.8500","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3897","8558","8/11/2014 12:00:00 AM","550","527","6.7515","3713.3250","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3898","8559","8/11/2014 12:00:00 AM","550","938","31.4895","17319.2250","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3898","8560","8/11/2014 12:00:00 AM","550","939","48.2895","26559.2250","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3898","8561","8/11/2014 12:00:00 AM","550","509","36.2775","19952.6250","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3899","8562","8/11/2014 12:00:00 AM","60","495","62.9265","3775.5900","60.00","0.00","60.00","8/4/2014 12:00:00 AM"
"3899","8563","8/11/2014 12:00:00 AM","60","496","49.6545","2979.2700","60.00","0.00","60.00","8/4/2014 12:00:00 AM"
"3900","8564","8/11/2014 12:00:00 AM","550","523","10.3845","5711.4750","550.00","0.00","550.00","8/4/2014 12:00:00 AM"
"3901","8565","8/11/2014 12:00:00 AM","3","429","41.3805","124.1415","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3901","8566","8/11/2014 12:00:00 AM","3","430","45.6540","136.9620","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3901","8567","8/11/2014 12:00:00 AM","3","431","41.3805","124.1415","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3901","8568","8/11/2014 12:00:00 AM","3","432","39.2805","117.8415","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3902","8569","8/11/2014 12:00:00 AM","3","490","12.7155","38.1465","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3902","8570","8/11/2014 12:00:00 AM","3","491","19.9395","59.8185","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3903","8571","8/11/2014 12:00:00 AM","3","528","38.1570","114.4710","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3904","8572","8/11/2014 12:00:00 AM","3","505","44.2155","132.6465","3.00","0.00","3.00","8/4/2014 12:00:00 AM"
"3905","8573","8/12/2014 12:00:00 AM","550","938","31.4895","17319.2250","550.00","0.00","550.00","8/5/2014 12:00:00 AM"
"3905","8574","8/12/2014 12:00:00 AM","550","939","48.2895","26559.2250","523.00","0.00","523.00","8/5/2014 12:00:00 AM"
"3906","8575","8/12/2014 12:00:00 AM","60","358","6.9825","418.9500","51.00","0.00","51.00","8/5/2014 12:00:00 AM"
"3907","8576","8/12/2014 12:00:00 AM","3","455","45.4230","136.2690","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3907","8577","8/12/2014 12:00:00 AM","3","456","49.6965","149.0895","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3907","8578","8/12/2014 12:00:00 AM","3","457","45.4230","136.2690","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3907","8579","8/12/2014 12:00:00 AM","3","458","43.3230","129.9690","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3907","8580","8/12/2014 12:00:00 AM","3","459","47.5965","142.7895","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3907","8581","8/12/2014 12:00:00 AM","3","460","43.3230","129.9690","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3908","8582","8/12/2014 12:00:00 AM","60","356","3.3810","202.8600","60.00","0.00","60.00","8/5/2014 12:00:00 AM"
"3908","8583","8/12/2014 12:00:00 AM","60","357","4.3155","258.9300","60.00","0.00","60.00","8/5/2014 12:00:00 AM"
"3909","8584","8/12/2014 12:00:00 AM","3","389","43.2705","129.8115","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3909","8585","8/12/2014 12:00:00 AM","3","390","41.1705","123.5115","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3909","8586","8/12/2014 12:00:00 AM","3","391","45.4440","136.3320","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3909","8587","8/12/2014 12:00:00 AM","3","392","41.1705","123.5115","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3909","8588","8/12/2014 12:00:00 AM","3","393","39.0705","117.2115","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3910","8589","8/12/2014 12:00:00 AM","3","490","12.3585","37.0755","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3911","8590","8/12/2014 12:00:00 AM","550","513","39.1965","21558.0750","550.00","0.00","550.00","8/5/2014 12:00:00 AM"
"3912","8591","8/12/2014 12:00:00 AM","3","408","36.9705","110.9115","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3912","8592","8/12/2014 12:00:00 AM","3","409","41.2440","123.7320","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3913","8593","8/12/2014 12:00:00 AM","550","933","43.9845","24191.4750","550.00","0.00","550.00","8/5/2014 12:00:00 AM"
"3913","8594","8/12/2014 12:00:00 AM","550","934","38.1465","20980.5750","550.00","0.00","550.00","8/5/2014 12:00:00 AM"
"3914","8595","8/12/2014 12:00:00 AM","3","422","47.6805","143.0415","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3914","8596","8/12/2014 12:00:00 AM","3","423","45.5805","136.7415","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3915","8597","8/12/2014 12:00:00 AM","3","341","47.5755","142.7265","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3915","8598","8/12/2014 12:00:00 AM","3","342","45.4755","136.4265","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3915","8599","8/12/2014 12:00:00 AM","3","343","49.7490","149.2470","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3915","8600","8/12/2014 12:00:00 AM","3","344","45.4755","136.4265","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3915","8601","8/12/2014 12:00:00 AM","3","345","43.3755","130.1265","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3915","8602","8/12/2014 12:00:00 AM","3","346","47.6490","142.9470","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3915","8603","8/12/2014 12:00:00 AM","3","347","43.3755","130.1265","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3915","8604","8/12/2014 12:00:00 AM","3","348","41.2755","123.8265","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3915","8605","8/12/2014 12:00:00 AM","3","349","45.5490","136.6470","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3916","8606","8/12/2014 12:00:00 AM","550","931","34.3455","18890.0250","468.00","0.00","468.00","8/5/2014 12:00:00 AM"
"3916","8607","8/12/2014 12:00:00 AM","550","932","39.2385","21581.1750","550.00","0.00","550.00","8/5/2014 12:00:00 AM"
"3917","8608","8/12/2014 12:00:00 AM","3","341","47.4705","142.4115","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3917","8609","8/12/2014 12:00:00 AM","3","342","45.3705","136.1115","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3917","8610","8/12/2014 12:00:00 AM","3","343","49.6440","148.9320","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3917","8611","8/12/2014 12:00:00 AM","3","344","45.3705","136.1115","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3917","8612","8/12/2014 12:00:00 AM","3","345","43.2705","129.8115","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3917","8613","8/12/2014 12:00:00 AM","3","346","47.5440","142.6320","3.00","0.00","3.00","8/5/2014 12:00:00 AM"
"3918","8614","8/12/2014 12:00:00 AM","550","928","32.7705","18023.7750","550.00","0.00","550.00","8/5/2014 12:00:00 AM"
"3918","8615","8/12/2014 12:00:00 AM","550","929","37.0860","20397.3000","550.00","0.00","550.00","8/5/2014 12:00:00 AM"
"3918","8616","8/12/2014 12:00:00 AM","550","930","43.0395","23671.7250","550.00","0.00","550.00","8/5/2014 12:00:00 AM"
"3919","8617","8/12/2014 12:00:00 AM","550","332","10.8150","5948.2500","550.00","0.00","550.00","8/5/2014 12:00:00 AM"
"3920","8618","8/12/2014 12:00:00 AM","550","948","82.8345","45558.9750","550.00","0.00","550.00","8/5/2014 12:00:00 AM"
"3920","8619","8/12/2014 12:00:00 AM","550","907","82.8345","45558.9750","550.00","55.00","495.00","8/5/2014 12:00:00 AM"
"3921","8620","8/13/2014 12:00:00 AM","1250","325","0.2100","262.5000","1250.00","0.00","1250.00","8/6/2014 12:00:00 AM"
"3921","8621","8/13/2014 12:00:00 AM","1250","326","0.2100","262.5000","1250.00","0.00","1250.00","8/6/2014 12:00:00 AM"
"3922","8622","8/13/2014 12:00:00 AM","3","320","49.6440","148.9320","3.00","0.00","3.00","8/6/2014 12:00:00 AM"
"3922","8623","8/13/2014 12:00:00 AM","3","321","44.3205","132.9615","3.00","0.00","3.00","8/6/2014 12:00:00 AM"
"3923","8624","8/13/2014 12:00:00 AM","550","930","42.5145","23382.9750","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3923","8625","8/13/2014 12:00:00 AM","550","921","5.5860","3072.3000","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3924","8626","8/13/2014 12:00:00 AM","60","952","15.7395","944.3700","60.00","0.00","60.00","8/6/2014 12:00:00 AM"
"3925","8627","8/13/2014 12:00:00 AM","550","933","43.4595","23902.7250","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3925","8628","8/13/2014 12:00:00 AM","550","934","37.6215","20691.8250","523.00","0.00","523.00","8/6/2014 12:00:00 AM"
"3925","8629","8/13/2014 12:00:00 AM","550","922","6.5310","3592.0500","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3925","8630","8/13/2014 12:00:00 AM","550","923","6.1845","3401.4750","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3926","8631","8/13/2014 12:00:00 AM","550","317","29.5785","16268.1750","468.00","0.00","468.00","8/6/2014 12:00:00 AM"
"3926","8632","8/13/2014 12:00:00 AM","550","318","36.0990","19854.4500","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3926","8633","8/13/2014 12:00:00 AM","550","319","48.5835","26720.9250","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3927","8634","8/13/2014 12:00:00 AM","550","928","32.2455","17735.0250","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3927","8635","8/13/2014 12:00:00 AM","550","929","36.5610","20108.5500","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3928","8636","8/13/2014 12:00:00 AM","550","319","46.4205","25531.2750","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3929","8637","8/13/2014 12:00:00 AM","3","373","41.2965","123.8895","3.00","0.00","3.00","8/6/2014 12:00:00 AM"
"3929","8638","8/13/2014 12:00:00 AM","3","374","37.0230","111.0690","3.00","0.00","3.00","8/6/2014 12:00:00 AM"
"3930","8639","8/13/2014 12:00:00 AM","3","2","41.9160","125.7480","3.00","0.00","3.00","8/6/2014 12:00:00 AM"
"3931","8640","8/13/2014 12:00:00 AM","3","1","50.2635","150.7905","3.00","0.00","3.00","8/6/2014 12:00:00 AM"
"3932","8641","8/13/2014 12:00:00 AM","3","364","47.7540","143.2620","3.00","0.00","3.00","8/6/2014 12:00:00 AM"
"3932","8642","8/13/2014 12:00:00 AM","3","365","43.4805","130.4415","3.00","0.00","3.00","8/6/2014 12:00:00 AM"
"3933","8643","8/13/2014 12:00:00 AM","550","530","16.0860","8847.3000","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3934","8644","8/13/2014 12:00:00 AM","3","4","57.0255","171.0765","3.00","0.00","3.00","8/6/2014 12:00:00 AM"
"3935","8645","8/13/2014 12:00:00 AM","550","512","37.0860","20397.3000","550.00","0.00","550.00","8/6/2014 12:00:00 AM"
"3936","8646","8/13/2014 12:00:00 AM","550","513","26.5965","14628.0750","468.00","0.00","468.00","8/6/2014 12:00:00 AM"
"3937","8647","8/14/2014 12:00:00 AM","550","317","27.0585","14882.1750","550.00","0.00","550.00","8/7/2014 12:00:00 AM"
"3937","8648","8/14/2014 12:00:00 AM","550","318","33.5790","18468.4500","550.00","0.00","550.00","8/7/2014 12:00:00 AM"
"3937","8649","8/14/2014 12:00:00 AM","550","319","46.0635","25334.9250","550.00","0.00","550.00","8/7/2014 12:00:00 AM"
"3938","8650","8/14/2014 12:00:00 AM","3","403","47.4705","142.4115","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3938","8651","8/14/2014 12:00:00 AM","3","404","45.3705","136.1115","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3938","8652","8/14/2014 12:00:00 AM","3","405","49.6440","148.9320","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3938","8653","8/14/2014 12:00:00 AM","3","406","45.3705","136.1115","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3938","8654","8/14/2014 12:00:00 AM","3","407","43.2705","129.8115","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3939","8655","8/14/2014 12:00:00 AM","3","436","41.2965","123.8895","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3939","8656","8/14/2014 12:00:00 AM","3","437","37.0230","111.0690","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3940","8657","8/14/2014 12:00:00 AM","3","320","47.4705","142.4115","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3940","8658","8/14/2014 12:00:00 AM","3","321","42.7980","128.3940","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3940","8659","8/14/2014 12:00:00 AM","60","322","25.4205","1525.2300","60.00","0.00","60.00","8/7/2014 12:00:00 AM"
"3941","8660","8/14/2014 12:00:00 AM","3","445","41.2965","123.8895","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3941","8661","8/14/2014 12:00:00 AM","3","446","37.0230","111.0690","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3941","8662","8/14/2014 12:00:00 AM","3","447","47.6805","143.0415","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3941","8663","8/14/2014 12:00:00 AM","3","448","45.5805","136.7415","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3942","8664","8/14/2014 12:00:00 AM","550","941","62.9895","34644.2250","550.00","82.00","468.00","8/7/2014 12:00:00 AM"
"3943","8665","8/14/2014 12:00:00 AM","60","322","26.3655","1581.9300","60.00","0.00","60.00","8/7/2014 12:00:00 AM"
"3944","8666","8/14/2014 12:00:00 AM","3","504","48.7620","146.2860","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3945","8667","8/14/2014 12:00:00 AM","3","497","34.1880","102.5640","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
"3946","8668","8/14/2014 12:00:00 AM","3","323","50.2635","150.7905","3.00","0.00","3.00","8/7/2014 12:00:00 AM"
