"PurchaseOrderID","RevisionNumber","Status","EmployeeID","VendorID","ShipMethodID","OrderDate","ShipDate","SubTotal","TaxAmt","Freight","TotalDue","ModifiedDate"
"2885","4","4","257","1686","5","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","533.5470","42.6838","13.3387","589.5695","5/21/2014 12:00:00 AM"
"2886","4","4","261","1684","5","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","86220.7500","6897.6600","2155.5188","95273.9288","5/21/2014 12:00:00 AM"
"2887","4","4","251","1534","5","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","776.7900","62.1432","19.4198","858.3530","5/21/2014 12:00:00 AM"
"2888","4","4","253","1614","4","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","136.6470","10.9318","3.4162","150.9950","5/21/2014 12:00:00 AM"
"2889","4","4","252","1588","5","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","40471.2000","3237.6960","1011.7800","44720.6760","5/21/2014 12:00:00 AM"
"2890","4","4","256","1622","5","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","427.4550","34.1964","10.6864","472.3378","5/21/2014 12:00:00 AM"
"2891","4","4","259","1632","4","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","23671.7250","1893.7380","591.7931","26157.2561","5/21/2014 12:00:00 AM"
"2892","4","4","260","1608","5","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","5948.2500","475.8600","148.7063","6572.8163","5/21/2014 12:00:00 AM"
"2893","4","4","258","1576","5","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","91117.9500","7289.4360","2277.9488","100685.3348","5/21/2014 12:00:00 AM"
"2894","4","4","254","1590","1","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","525.0000","42.0000","13.1250","580.1250","5/21/2014 12:00:00 AM"
"2895","4","4","257","1514","5","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","2003.6835","160.2947","50.0921","2214.0703","5/21/2014 12:00:00 AM"
"2896","4","4","261","1498","4","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","26455.2750","2116.4220","661.3819","29233.0789","5/21/2014 12:00:00 AM"
"2897","4","4","251","1674","2","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","944.3700","75.5496","23.6093","1043.5289","5/21/2014 12:00:00 AM"
"2898","4","4","253","1652","4","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","51588.0750","4127.0460","1289.7019","57004.8229","5/21/2014 12:00:00 AM"
"2899","4","4","255","1578","3","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","62843.5500","5027.4840","1571.0888","69442.1228","5/21/2014 12:00:00 AM"
"2900","4","4","252","1538","5","5/12/2014 12:00:00 AM","5/21/2014 12:00:00 AM","37843.5750","3027.4860","946.0894","41817.1504","5/21/2014 12:00:00 AM"
"2901","6","4","259","1556","4","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","25531.2750","2042.5020","638.2819","28212.0589","5/22/2014 12:00:00 AM"
"2902","4","4","260","1554","5","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","272.7585","21.8207","6.8190","301.3982","5/22/2014 12:00:00 AM"
"2903","4","4","258","1688","4","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","125.7480","10.0598","3.1437","138.9515","5/22/2014 12:00:00 AM"
"2904","4","3","250","1580","5","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","5/22/2014 12:00:00 AM"
"2905","4","4","257","1496","4","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","111.5415","8.9233","2.7885","123.2533","5/22/2014 12:00:00 AM"
"2906","4","4","261","1494","2","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","8847.3000","707.7840","221.1825","9776.2665","5/22/2014 12:00:00 AM"
"2907","4","4","251","1650","5","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","171.0765","13.6861","4.2769","189.0395","5/22/2014 12:00:00 AM"
"2908","4","4","253","1654","4","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","20397.3000","1631.7840","509.9325","22539.0165","5/22/2014 12:00:00 AM"
"2909","4","4","255","1664","3","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","14628.0750","1170.2460","365.7019","16164.0229","5/22/2014 12:00:00 AM"
"2910","4","4","256","1678","3","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","58685.5500","4694.8440","1467.1388","64847.5328","5/22/2014 12:00:00 AM"
"2911","4","4","259","1616","4","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","500.5665","40.0453","12.5142","553.1260","5/22/2014 12:00:00 AM"
"2912","4","4","260","1492","5","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","272.7585","21.8207","6.8190","301.3982","5/22/2014 12:00:00 AM"
"2913","4","4","258","1602","5","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","1525.2300","122.0184","38.1308","1685.3792","5/22/2014 12:00:00 AM"
"2914","4","4","254","1540","4","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","260.1585","20.8127","6.5040","287.4752","5/22/2014 12:00:00 AM"
"2915","4","4","257","1628","5","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","5/22/2014 12:00:00 AM"
"2916","4","4","261","1604","4","5/13/2014 12:00:00 AM","5/22/2014 12:00:00 AM","1839.5055","147.1604","45.9876","2032.6535","5/22/2014 12:00:00 AM"
"2917","4","4","251","1690","5","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","146.2860","11.7029","3.6572","161.6461","5/23/2014 12:00:00 AM"
"2918","4","4","253","1566","5","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","102.5640","8.2051","2.5641","113.3332","5/23/2014 12:00:00 AM"
"2919","4","4","255","1698","5","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","5/23/2014 12:00:00 AM"
"2920","4","4","256","1560","5","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","13669.4250","1093.5540","341.7356","15104.7146","5/23/2014 12:00:00 AM"
"2921","4","4","259","1692","5","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","9948.3300","795.8664","248.7083","10992.9047","5/23/2014 12:00:00 AM"
"2922","4","4","250","1696","4","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","34118.7000","2729.4960","852.9675","37701.1635","5/23/2014 12:00:00 AM"
"2923","4","4","258","1504","1","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","551.8800","44.1504","13.7970","609.8274","5/23/2014 12:00:00 AM"
"2924","4","4","254","1544","1","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","3811.5000","304.9200","95.2875","4211.7075","5/23/2014 12:00:00 AM"
"2925","4","4","257","1530","2","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","5/23/2014 12:00:00 AM"
"2926","4","4","261","1508","1","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","37312.2750","2984.9820","932.8069","41230.0639","5/23/2014 12:00:00 AM"
"2927","4","4","251","1694","1","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","7623.0000","609.8400","190.5750","8423.4150","5/23/2014 12:00:00 AM"
"2928","4","4","253","1624","2","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","5/23/2014 12:00:00 AM"
"2929","4","4","255","1548","2","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","5/23/2014 12:00:00 AM"
"2930","4","4","256","1598","4","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","370.7550","29.6604","9.2689","409.6843","5/23/2014 12:00:00 AM"
"2931","4","4","259","1658","5","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","5/23/2014 12:00:00 AM"
"2932","4","4","260","1536","4","5/14/2014 12:00:00 AM","5/23/2014 12:00:00 AM","272.1285","21.7703","6.8032","300.7020","5/23/2014 12:00:00 AM"
"2933","4","4","250","1568","2","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","21252.0000","1700.1600","531.3000","23483.4600","5/24/2014 12:00:00 AM"
"2934","4","4","254","1648","5","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","142.4115","11.3929","3.5603","157.3647","5/24/2014 12:00:00 AM"
"2935","4","4","257","1646","2","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","48030.6750","3842.4540","1200.7669","53073.8959","5/24/2014 12:00:00 AM"
"2936","4","4","261","1672","4","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","50983.9365","4078.7149","1274.5984","56337.2498","5/24/2014 12:00:00 AM"
"2937","4","4","251","1600","1","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","1276.2750","102.1020","31.9069","1410.2839","5/24/2014 12:00:00 AM"
"2938","4","4","253","1522","1","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","2003.9250","160.3140","50.0981","2214.3371","5/24/2014 12:00:00 AM"
"2939","4","4","255","1570","2","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","50860.4250","4068.8340","1271.5106","56200.7696","5/24/2014 12:00:00 AM"
"2940","4","4","256","1516","1","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","454.8600","36.3888","11.3715","502.6203","5/24/2014 12:00:00 AM"
"2941","4","4","259","1506","5","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","5/24/2014 12:00:00 AM"
"2942","4","4","260","1626","2","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","7132.1250","570.5700","178.3031","7880.9981","5/24/2014 12:00:00 AM"
"2943","7","4","258","1542","2","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","5/24/2014 12:00:00 AM"
"2944","4","4","254","1610","4","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","5/24/2014 12:00:00 AM"
"2945","4","4","257","1638","5","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","5/24/2014 12:00:00 AM"
"2946","4","4","261","1582","5","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","564.1965","45.1357","14.1049","623.4371","5/24/2014 12:00:00 AM"
"2947","4","4","251","1510","5","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","143.0415","11.4433","3.5760","158.0608","5/24/2014 12:00:00 AM"
"2948","4","4","253","1526","2","5/15/2014 12:00:00 AM","5/24/2014 12:00:00 AM","28199.3250","2255.9460","704.9831","31160.2541","5/24/2014 12:00:00 AM"
"2949","4","4","255","1644","1","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","3713.3250","297.0660","92.8331","4103.2241","5/25/2014 12:00:00 AM"
"2950","4","4","256","1680","5","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","63831.0750","5106.4860","1595.7769","70533.3379","5/25/2014 12:00:00 AM"
"2951","4","4","252","1584","5","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","9799.6500","783.9720","244.9913","10828.6133","5/25/2014 12:00:00 AM"
"2952","4","4","260","1620","5","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","5711.4750","456.9180","142.7869","6311.1799","5/25/2014 12:00:00 AM"
"2953","4","4","258","1666","5","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","416.7450","33.3396","10.4186","460.5032","5/25/2014 12:00:00 AM"
"2954","4","4","254","1592","2","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","97.9650","7.8372","2.4491","108.2513","5/25/2014 12:00:00 AM"
"2955","6","4","257","1618","4","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","114.4710","9.1577","2.8618","126.4905","5/25/2014 12:00:00 AM"
"2956","4","4","261","1612","4","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","132.6465","10.6117","3.3162","146.5744","5/25/2014 12:00:00 AM"
"2957","4","4","250","1586","5","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","5/25/2014 12:00:00 AM"
"2958","4","4","253","1500","1","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","418.9500","33.5160","10.4738","462.9398","5/25/2014 12:00:00 AM"
"2959","4","4","255","1656","4","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","633.7485","50.6999","15.8437","700.2921","5/25/2014 12:00:00 AM"
"2960","4","4","256","1572","1","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","461.7900","36.9432","11.5448","510.2780","5/25/2014 12:00:00 AM"
"2961","4","4","259","1562","4","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","475.2090","38.0167","11.8802","525.1059","5/25/2014 12:00:00 AM"
"2962","4","4","260","1662","2","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","37.0755","2.9660","0.9269","40.9684","5/25/2014 12:00:00 AM"
"2963","5","4","258","1682","4","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","21558.0750","1724.6460","538.9519","23821.6729","5/25/2014 12:00:00 AM"
"2964","4","4","254","1686","4","5/16/2014 12:00:00 AM","5/25/2014 12:00:00 AM","259.8435","20.7875","6.4961","287.1271","5/25/2014 12:00:00 AM"
"2965","4","4","252","1684","5","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","86220.7500","6897.6600","2155.5188","95273.9288","5/28/2014 12:00:00 AM"
"2966","4","4","261","1534","4","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","484.4070","38.7526","12.1102","535.2698","5/28/2014 12:00:00 AM"
"2967","4","4","251","1614","5","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","837.9000","67.0320","20.9475","925.8795","5/28/2014 12:00:00 AM"
"2968","4","4","253","1588","5","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","40471.2000","3237.6960","1011.7800","44720.6760","5/28/2014 12:00:00 AM"
"2969","4","4","255","1622","4","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","661.8780","52.9502","16.5470","731.3752","5/28/2014 12:00:00 AM"
"2970","4","4","256","1632","5","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","62092.8000","4967.4240","1552.3200","68612.5440","5/28/2014 12:00:00 AM"
"2971","4","4","259","1608","5","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","5948.2500","475.8600","148.7063","6572.8163","5/28/2014 12:00:00 AM"
"2972","4","4","260","1576","5","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","91117.9500","7289.4360","2277.9488","100685.3348","5/28/2014 12:00:00 AM"
"2973","4","4","258","1590","1","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","525.0000","42.0000","13.1250","580.1250","5/28/2014 12:00:00 AM"
"2974","4","4","254","1514","5","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","281.8935","22.5515","7.0473","311.4923","5/28/2014 12:00:00 AM"
"2975","4","4","257","1498","4","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","26455.2750","2116.4220","661.3819","29233.0789","5/28/2014 12:00:00 AM"
"2976","4","4","261","1674","2","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","944.3700","75.5496","23.6093","1043.5289","5/28/2014 12:00:00 AM"
"2977","4","4","251","1652","4","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","51588.0750","4127.0460","1289.7019","57004.8229","5/28/2014 12:00:00 AM"
"2978","4","4","253","1578","3","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","62843.5500","5027.4840","1571.0888","69442.1228","5/28/2014 12:00:00 AM"
"2979","4","4","255","1538","5","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","37843.5750","3027.4860","946.0894","41817.1504","5/28/2014 12:00:00 AM"
"2980","4","4","256","1556","4","5/19/2014 12:00:00 AM","5/28/2014 12:00:00 AM","25531.2750","2042.5020","638.2819","28212.0589","5/28/2014 12:00:00 AM"
"2981","4","4","259","1554","4","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","501.1965","40.0957","12.5299","553.8221","5/29/2014 12:00:00 AM"
"2982","4","4","260","1688","4","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","125.7480","10.0598","3.1437","138.9515","5/29/2014 12:00:00 AM"
"2983","4","4","258","1580","5","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","5/29/2014 12:00:00 AM"
"2984","4","4","254","1496","5","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","279.7830","22.3826","6.9946","309.1602","5/29/2014 12:00:00 AM"
"2985","4","4","257","1494","2","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","8847.3000","707.7840","221.1825","9776.2665","5/29/2014 12:00:00 AM"
"2986","4","4","261","1650","5","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","171.0765","13.6861","4.2769","189.0395","5/29/2014 12:00:00 AM"
"2987","4","4","251","1654","4","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","20397.3000","1631.7840","509.9325","22539.0165","5/29/2014 12:00:00 AM"
"2988","4","4","253","1664","3","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","14628.0750","1170.2460","365.7019","16164.0229","5/29/2014 12:00:00 AM"
"2989","4","4","252","1678","3","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","58685.5500","4694.8440","1467.1388","64847.5328","5/29/2014 12:00:00 AM"
"2990","4","4","256","1616","4","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","358.1550","28.6524","8.9539","395.7613","5/29/2014 12:00:00 AM"
"2991","5","4","259","1492","4","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","501.1965","40.0957","12.5299","553.8221","5/29/2014 12:00:00 AM"
"2992","4","4","260","1602","5","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","270.8055","21.6644","6.7701","299.2400","5/29/2014 12:00:00 AM"
"2993","4","4","258","1540","4","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","371.2275","29.6982","9.2807","410.2064","5/29/2014 12:00:00 AM"
"2994","4","4","254","1628","5","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","5/29/2014 12:00:00 AM"
"2995","4","4","257","1604","4","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","1839.5055","147.1604","45.9876","2032.6535","5/29/2014 12:00:00 AM"
"2996","4","4","261","1690","5","5/20/2014 12:00:00 AM","5/29/2014 12:00:00 AM","146.2860","11.7029","3.6572","161.6461","5/29/2014 12:00:00 AM"
"2997","4","4","251","1566","5","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","102.5640","8.2051","2.5641","113.3332","5/30/2014 12:00:00 AM"
"2998","4","4","253","1698","5","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","5/30/2014 12:00:00 AM"
"2999","4","4","255","1560","5","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","13669.4250","1093.5540","341.7356","15104.7146","5/30/2014 12:00:00 AM"
"3000","4","4","252","1692","5","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","9637.1100","770.9688","240.9278","10649.0066","5/30/2014 12:00:00 AM"
"3001","4","4","259","1696","5","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","39258.4500","3140.6760","981.4613","43380.5873","5/30/2014 12:00:00 AM"
"3002","4","4","260","1504","1","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","551.8800","44.1504","13.7970","609.8274","5/30/2014 12:00:00 AM"
"3003","4","4","258","1544","1","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","3176.2500","254.1000","79.4063","3509.7563","5/30/2014 12:00:00 AM"
"3004","4","3","250","1530","2","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","5/30/2014 12:00:00 AM"
"3005","4","4","257","1508","1","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","37312.2750","2984.9820","932.8069","41230.0639","5/30/2014 12:00:00 AM"
"3006","4","4","261","1694","1","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","7623.0000","609.8400","190.5750","8423.4150","5/30/2014 12:00:00 AM"
"3007","4","4","251","1624","2","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","5/30/2014 12:00:00 AM"
"3008","4","4","253","1548","2","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","5/30/2014 12:00:00 AM"
"3009","4","4","255","1598","4","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","567.3780","45.3902","14.1845","626.9527","5/30/2014 12:00:00 AM"
"3010","4","4","256","1658","5","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","5/30/2014 12:00:00 AM"
"3011","4","4","259","1536","4","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","525.7665","42.0613","13.1442","580.9720","5/30/2014 12:00:00 AM"
"3012","4","4","260","1568","2","5/21/2014 12:00:00 AM","5/30/2014 12:00:00 AM","10914.7500","873.1800","272.8688","12060.7988","5/30/2014 12:00:00 AM"
"3013","4","4","258","1648","5","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","142.4115","11.3929","3.5603","157.3647","5/31/2014 12:00:00 AM"
"3014","4","4","254","1646","2","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","28794.1500","2303.5320","719.8538","31817.5358","5/31/2014 12:00:00 AM"
"3015","4","4","257","1672","4","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","51807.3465","4144.5877","1295.1837","57247.1179","5/31/2014 12:00:00 AM"
"3016","4","4","261","1600","1","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","1276.2750","102.1020","31.9069","1410.2839","5/31/2014 12:00:00 AM"
"3017","4","4","251","1522","1","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","2003.9250","160.3140","50.0981","2214.3371","5/31/2014 12:00:00 AM"
"3018","4","4","253","1570","2","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","50860.4250","4068.8340","1271.5106","56200.7696","5/31/2014 12:00:00 AM"
"3019","4","4","255","1516","1","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","454.8600","36.3888","11.3715","502.6203","5/31/2014 12:00:00 AM"
"3020","4","4","256","1506","5","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","5/31/2014 12:00:00 AM"
"3021","4","4","259","1626","2","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","7132.1250","570.5700","178.3031","7880.9981","5/31/2014 12:00:00 AM"
"3022","4","4","250","1542","2","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","5/31/2014 12:00:00 AM"
"3023","4","4","258","1610","4","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","5/31/2014 12:00:00 AM"
"3024","4","4","254","1638","5","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","5/31/2014 12:00:00 AM"
"3025","4","4","257","1582","4","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","1151.4825","92.1186","28.7871","1272.3882","5/31/2014 12:00:00 AM"
"3026","4","4","261","1510","5","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","143.0415","11.4433","3.5760","158.0608","5/31/2014 12:00:00 AM"
"3027","4","4","251","1526","2","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","28199.3250","2255.9460","704.9831","31160.2541","5/31/2014 12:00:00 AM"
"3028","4","4","253","1644","1","5/22/2014 12:00:00 AM","5/31/2014 12:00:00 AM","3713.3250","297.0660","92.8331","4103.2241","5/31/2014 12:00:00 AM"
"3029","4","4","255","1680","5","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","63831.0750","5106.4860","1595.7769","70533.3379","6/1/2014 12:00:00 AM"
"3030","6","4","256","1584","5","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","9585.4500","766.8360","239.6363","10591.9223","6/1/2014 12:00:00 AM"
"3031","5","4","259","1620","5","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","5711.4750","456.9180","142.7869","6311.1799","6/1/2014 12:00:00 AM"
"3032","4","4","260","1666","5","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","273.7035","21.8963","6.8426","302.4424","6/1/2014 12:00:00 AM"
"3033","4","4","250","1592","2","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","97.9650","7.8372","2.4491","108.2513","6/1/2014 12:00:00 AM"
"3034","4","4","254","1618","4","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","114.4710","9.1577","2.8618","126.4905","6/1/2014 12:00:00 AM"
"3035","4","4","257","1612","4","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","132.6465","10.6117","3.3162","146.5744","6/1/2014 12:00:00 AM"
"3036","4","4","261","1586","5","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","6/1/2014 12:00:00 AM"
"3037","4","4","251","1500","1","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","418.9500","33.5160","10.4738","462.9398","6/1/2014 12:00:00 AM"
"3038","4","4","253","1656","4","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","607.8555","48.6284","15.1964","671.6803","6/1/2014 12:00:00 AM"
"3039","4","4","255","1572","1","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","461.7900","36.9432","11.5448","510.2780","6/1/2014 12:00:00 AM"
"3040","4","4","256","1562","5","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","414.9180","33.1934","10.3730","458.4844","6/1/2014 12:00:00 AM"
"3041","4","4","259","1662","2","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","37.0755","2.9660","0.9269","40.9684","6/1/2014 12:00:00 AM"
"3042","4","4","260","1682","4","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","21558.0750","1724.6460","538.9519","23821.6729","6/1/2014 12:00:00 AM"
"3043","4","4","258","1686","4","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","364.4550","29.1564","9.1114","402.7228","6/1/2014 12:00:00 AM"
"3044","4","4","254","1684","5","5/23/2014 12:00:00 AM","6/1/2014 12:00:00 AM","41048.7000","3283.8960","1026.2175","45358.8135","6/1/2014 12:00:00 AM"
"3045","4","4","257","1534","4","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","111.5415","8.9233","2.7885","123.2533","6/2/2014 12:00:00 AM"
"3046","4","4","261","1614","4","5/24/2014 12:00:00 AM","6/2/2014 12:00:00 AM","390.6000","31.2480","9.7650","431.6130","6/2/2014 12:00:00 AM"
